Twitter Username,Post,Date Posted
@dontwh,"Aunty Diana has been a nurse faithfully serving in the public hospitals for her whole life. Sadly, she and her family were mistreated and dishonoured with poor public hospital system in @HTARKlang and @KKMPutrajaya. #kerajaanprihatin #KerajaanGagal #KKMgagal","May 3, 2022"
@doyouknowca,Yall are really ..... :) #KerajaanGagal,"Dec 21, 2021"
@drhusnamusa,#NotMyPM is trending again. Flash back to those #KerajaanGagal & #kitajagakita days. I hope YDPA is listening though....,"Nov 20, 2022"
@drmusanordin,"An opportunity to stabilizeand prevent:
suffering again with a failed PM-TSMY
from repeating a #KerajaanGagal 
from slipping into religious extremism with PAS politics

1st opportunity for BN to redeem itself!
Ink a 2nd moratorium to power politico-economy","Nov 20, 2022"
@drnarmadhaa_vet,Are yall seriously that weak ah? One useless fellow will come and play the race card and yall also fall for it. LIKE EVERY SINGLE TIME. Have yall forgotten how the #KerajaanGagal handled Covid-19 and all the lives lost due to their incompetence?,"Nov 20, 2022"
@dv8n,Biggest problem in this country of over-inflated civil servants is government departments! #kerajaangagal #imigresenmalaysia,"Sep 13, 2022"
@dv8n,"Just a funny feeling that a lot of ""companies"" CSR campaigns will be focused around the prisons moving forward! #kerajaangagal #escapefromalcatraz","Aug 24, 2022"
@dvvksh,"hye can you not use this hashtag , if u want to blame gov please use #kerajaangagal instead of #/daruratbanjir","Dec 20, 2021"
@dweezilll,Scheme of things... #KerajaanGagal,"Jan 5, 2022"
@dwolfrenkueh,"Lol... what to do,some ppl want....#KerajaanGagal ","Nov 20, 2022"
@dyanasmd,"I hope whoever is thinking of forming a government should think very hard on who are going to be in the Cabinet.

No good team = #kerajaangagal 

One of the biggest downfalls of PN govt is the lousiest dysfunctional lineup of Cabinet members we have ever seen.","Aug 15, 2021"
@dyslhdn,"#DaruratBanjir #KerajaanGagal HELP FOR OUR FELLOW PEOPLE IN TAMAN SRI MUDA NEEDED URGENTLY, IT'S ALREADY NIGHT AND IT'S DARK OUT THERE BUT THERE ARE STILL ALOT OF VICTIMS STRANDED IN THE AREA CONSISTING OF KIDS TO ELDERLY. SPREAD THE WORD.

RT LET EVERYONE KNOW !! #BanjirDarurat","Dec 19, 2021"
@e051208,"So BN has agreed to work with PH in perak but not overall. Now zahid says clarifies that they haven't made any decisions on working with PH and has to be discussed with the BN leaders??
Have you seen the stock market today Malaysians? #KerajaanGagal","Nov 21, 2022"
@e1122e2,not gonna vote ever again #NotMyPM #PRU15 #Bullshit #KerajaanGagal,"Nov 20, 2022"
@eanaiqa,Bring back the memories of last year’s #KerajaanGagal & #DaruratBanjir.,"Oct 12, 2022"
@ecahcsa,"Idky but aku penat ye.. Malaysia negara demokrasi but I don't see it anymore. More to negara full with kleptocracy. Dont see any hopes anymore. I'm tired enough
#KerajaanGagal","Aug 20, 2021"
@ecoliere,"I wear , I cant swim, my energy is low, I gotta take my meds daily, cold weather gives me shooting pains, I need blankets & heat rub 24/7. Had it been me in the situation, most likely I wont survive. 

Flood victims are barely surviving now 

#KerajaanGagal 
#KerajaanPembunuh","Dec 21, 2021"
@eeevst,"too late to apologise. 
apologise anyway and RESIGN. #KerajaanGagal","Dec 23, 2021"
@eeshwar_yugal,#GE15 Malaysia is the most stupidest and racist country you can ever see.#PRU15 #KerajaanGagal #racismwon #,"Nov 20, 2022"
@eeshwar_yugal,"#GE15 what's the point of us voting than? So called democracy country. We are country filled with bastards and racist pundes
#PRU15 #KerajaanGagal","Nov 20, 2022"
@efaperfume,Maybe from #KerajaanGagal to #KerajaanGagalNakMampos?,"Nov 20, 2022"
@eightweleven,"disappointed but not surprised tho, after the prime minister literally insulted the christian community few days ago fk that. IM JUST DISAPPOINTED LIKE WHY #KerajaanGagal","Nov 20, 2022"
@eikologyy,"Half of Klang Valley is underwater. Wonder why the Meteorology Department issued the warning of a tropical typhoon so so late. Also, wonder why Malaysia gov never ever learn from past experience or is ready for the damage controls. #kerajaangagal","Dec 20, 2021"
@el_flynn,"Bila Ole tak perform, MU bosses let him go and appointed a better manager.

#KerajaanGagal #DaruratBanjir","Dec 20, 2021"
@ellyshhaa,"There are loved ones who are already missing or swept away by the water. There are bloods on your hands and if you have any conscience, you and your whole bloody cabinet resign #KerajaanGagal","Dec 19, 2021"
@ellysyaaaaa,"MUHYIDDIN IS NOT MY PM, NOT THE ONE THAT I CHOOSE","Nov 20, 2022"
@emerhafiz,"With your support he has no reason to appoint Azmin & co as DPM & Ministers. If he proceeds clearly that's intentional not pressured. Vote him out if his Cabinet is same old Mahiaddin's. We don't need #KerajaanGagal 2.0, so many lives & so much times loses we can't bear more","Aug 25, 2021"
@emilda_no,the darkest plot twist in Malaysian history #GE15 #KerajaanGagal #disappointed,"Nov 20, 2022"
@emilyasarah,the same kerajaan we used to call #kerajaangagal,"Nov 20, 2022"
@emmaaizma,Badut 2.0 the return #KerajaanGagal,"Aug 20, 2021"
@emperorkc88,"#KerajaanGagal comment #KerajaanGagal, which he is a part of it.","Sep 19, 2022"
@emperorkc88,"A wonderful quote from my friend to salvage the whatever technicalities of the current government:

Bukan #KerajaanGagal, cuma masih belum berjaya.

I was laughing like crazy.","Sep 2, 2021"
@emperorkc88,"Anyone knows what outcome our PM had with his BM tour to the USA with Biden? Or the speaking BM thing is the main agenda which doesn't come with a solid outcome, funded by taxpayers?

When does UMNO wanna change its name?

#kerajaangagal","May 24, 2022"
@emperorkc88,"Backside government issued saman to backside government for breaching SOP set by backside government, in an event held by backside government, to commorate 100 days achievement of the backside government.

#KerajaanGagal","Dec 12, 2021"
@emperorkc88,"Excuse me, the idea of of raising household income from the current average RM5k to RM10k is just ridiculous. So is the government gonna subsidized a family if the can't get the target amount? Or let's get another 1mdb donation to boast the amount? #RMK12 #kerajaangagal","Sep 28, 2021"
@emperorkc88,"For those who justifies, enables the coup of langkah Sheraton, R U enjoying the current atmosphere?

In the name of certain lace & liligen, the incompetent entourage got power & still unsure what to do wit it. It has cost us dearly and people had died for nothing.

#KerajaanGagal","Jul 1, 2022"
@emperorkc88,"I hope PH and confidence have something to help us through this difficult period. I don't want UMNO to come back on top with their crap, nor Bersatu with their #KerajaanGagal incompetent entourage. No PIS also.","Aug 15, 2021"
@emperorkc88,"If #kerajaangagal failed to performed for the 1 year plus, what makes you think #KerajaanRecycle can turn that around in 100 days? Moreover with 80% of the same incompetent entourage...

Still waiting for miracle to happen?","Aug 28, 2021"
@emperorkc88,"If vellfire can transform into a boat during flood, that would worth all the money. But s*t happens...

#KerajaanGagal","Dec 20, 2021"
@emperorkc88,"In the end, #KerajaanGagal goes back up and just the leader has changed. Bersatu had gambled all and lost everything. They are now the public enemy no. 1. 

Supoort reform and undi 18 my ass.","Aug 19, 2021"
@emperorkc88,"Is this still news? At least better than some flower party that says won't work with kleptokrat, but end up in the same incompetent entourage of #KerajaanGagal.","Aug 29, 2021"
@emperorkc88,"Kj is like the bare minimum of a (ex)minister that doing his job. So the rest of entourage are farce, incompetent and unnecessary. Many MIA and makan gaji buta.

Don't flatter him, he is just doing his job with the taxes we paid.

#kerajaangagal
#kerajaan18bulan","Aug 16, 2021"
@emperorkc88,"MKN can spam thousands of unrelated propaganda, but can't send a single mesg for flood warning or helpline info?

So propaganda is related to national security and flood is not?

#kerajaangagal","Dec 19, 2021"
@emperorkc88,"Mahiaddin and his bersatu entourage should be remembered as who enabled the clearing of all the big names related to corruption charges, to say the least. Thanks to him, what we fought for before GE14 goes out in smokes. You must be proud.

#kerajaangagal
#kerajaanrecycle","Sep 5, 2021"
@emperorkc88,"Make no mistake, #kerajaangagal fell not because we criticize it, but due to UMNO partial withdrawal of it's support. Like wise, also not from contribution of opposition, yet they did put some pressure over it though.

Keep speaking up! Government should be held accountable.","Aug 17, 2021"
@emperorkc88,"Shau gao bao zi! Surat khabar lama!

I'm sure many of you grow up listening to this. Today's cabinet announcement would be like this. UMNO wasted all the tax payers money & time just for PM and little changed for the incompetent entourage.

#KerajaanRecycle 
#kerajaangagal","Aug 27, 2021"
@emperorkc88,"Short of #dedak? Can we just feed them all the useless dedak seri dedak seri to the chickens? Maybe even the chickens don't want them.

#KerajaanGagal","May 24, 2022"
@emperorkc88,"Twitter jaya coordination is much much better than whatever billion of dollars spent on a bunch of monkeys. And the best part is... It's free!

#KerajaanGagal","Dec 23, 2021"
@emperorkc88,"Vellfire, Beli Katak, duta khas, the biggest yet functionless cabinet... I can go on, but I think I've made my point.

DO NOT DONATE TO GOVERNMENT!!

#KerajaanGagal","Dec 24, 2021"
@emperorkc88,We are so screwed when a bunch of hopeless and greedy politicians make personal gain as a part of national interests. Whether it is #KerajaanGagal #kerajaancirit or #kerajaangagal 2.0.,"Sep 23, 2021"
@emperorkc88,"We have magic word Environmental ministers that scares off climatic change with BM and magic BM PM that once chanted all the economy problems will disappear!

Huray! Let's rejoice... To our doom.

#KerajaanGagal","May 24, 2022"
@emperorkc88,"Woohaa, if they dun get it still support #KerajaanGagal anyway. So just say for fun only.","Aug 21, 2021"
@emperorkc88,"YES!! Beli Katak Nasional had pulled off twice internal coups and put the rakyat on stake. Wonderful!

Air suam is back! #KerajaanGagal is back. Never I felt so hopeless in my own beloved country. And the Chinese can now start finding place to migrate.","Aug 20, 2021"
@enelrahc_see,"4 senior ministers
7 out of 31 ministries with 2 deputy ministers
Majority same faces as #KerajaanGagal 
Same magnitude of bloatedness
Same waste of taxpayer money

You got a second chance and you wasted it","Aug 27, 2021"
@enelrram,so it’s basically still the same #KerajaanGagal,"Aug 27, 2021"
@epul2kyu,Indeed #KerajaanGagal,"Dec 19, 2021"
@eraaismai1,"While you worry about having a father figure PM, other countries are growing slowly but surely & we are stuck in the same old system. We could’ve had a change in the cabinet but TikTok, Facebook, Mila Jirin, your makcik and pakciks not ready for that conversation #KerajaanGagal","Aug 20, 2021"
@ermiedaaa,"#lawan works, #KerajaanGagal works","Aug 16, 2021"
@ernesttan324,#KerajaanGagal is trending simply bcs #KerajaanGagal,"Jan 20, 2022"
@ernesttan324,I have just been way too pissed to even call out #KerajaanGagal . Ni Kerajaan tidak fungsi langsung,"Dec 19, 2021"
@ernesttan324,"If UMNO chose Ismail Sabri means they were only kidding when calling PN #KerajaanGagal and somehow believes that by switching PM to Ismail, things will be different. So much for ""Insanity is doing the same thing over and over again and expecting diff results"", bossku.","Aug 17, 2021"
@ernesttan324,Phew #KerajaanGagal2 takes over #KerajaanGagal on trending rank,"Aug 27, 2021"
@erwansays,"PAS slogan,Bersih & Stabil might sway voters sentiment so this is scary We should remind ppl how PAS, Bersatu & UMNO govt screwed us up during MCO.
-Bloated cabinet, Scheme of things, parliament suspended. It's PH Vs PN now. 
#kerajaangagal
#benderaputih
#potonggajimenteri","Nov 5, 2022"
@estatebastard,"mind to share the result of #kerajaangagal

if the purpose is to spread awareness.. we achieved that years ago.. or were you too young?","Apr 5, 2022"
@etherealdreamy,I didn’t vote for losers! Muhyiddin is  #NotMyPM .,"Nov 20, 2022"
@eugeneyong,"The only banjir our ministers is busy facing is banjir maki-hamun on social media over their lack of care, empathy and incompetence- all hallmarks of #KerajaanBangsat #KerajaanGagal #KeluargaMalaysia #BanjirDarurat","Dec 26, 2021"
@eugeneyong,"This is #KeluargaMalaysia lah, mael! #KerajaanGagal","Dec 25, 2021"
@eyishazyer,"“The key is not to prioritize what’s on your schedule, but to schedule your priorities.” – Stephen Covey

#KerajaanGagal  #KeepTheBan #KEY","Jan 17, 2022"
@ezximo,"If this #KerajaanGagal governs again, this country is finished, they would repeat the failure again","Nov 20, 2022"
@ezzaamirra,congrats and goodluck #KerajaanGagal,"Nov 20, 2022"
@f15teen15,"#KerajaanGagal  

DHL also gagal. 

Everything also gagal.","Aug 16, 2021"
@f15teen15,"#KerajaanGagal but Ismail Sabri got a promotion, Azmin Ali also getting a promotion. 

No logic wan.","Aug 24, 2021"
@f15teen15,"You can hide your incompetence behind a virus. It’s harder to hide behind a natural disaster. 

#KerajaanGagal","Dec 19, 2021"
@f4kr0ls00d,"Hahahahahaha @IsmailSabri60 
#KerajaanGagal #ismailSabriNotMyPM
#PNnotMyGov #notmygov","Nov 26, 2021"
@faaizudin,#kerajaangagal to the freaking core.,"Jan 9, 2022"
@fadhbah,"I think:

10% Malay ONLY populations are within Twitter socmed who can see the stupidity of the #KerajaanGagal

The other Malays have been brainwashed by the #KerajaanGagal","Mar 16, 2022"
@fadhilayman,"Welcome back #Kerajaanbangsat #KerajaanGagal 

A sad day for Malaysia.

Youths never support you @IsmailSabri60  and never be.","Aug 19, 2021"
@fahadiman93,What a fucking stupid list. NO ONE from the previous #KerajaanGagal should be back! All of this is literally insane…,"Aug 27, 2021"
@faiedanish,You have a sick mind if u think u are better than muhyiddin @IsmailSabri60 #NotMyPM,"Aug 21, 2021"
@fairyexos,"got pemimpin melayu islam for pm sebab taknak anw*r bcs he's from d*p, now your beloved pm sekarang tengah membesarkan perut without thinking even a bit about us. if y'all going to vote them again, y'all better rot in hell with them. 
#KerajaanGagal
#KerajaanPembunuh","Dec 21, 2021"
